State,Crop,District,Year,Season,Area,Production,Yield,SO2,NO2,RSPM,SPM
Chhattisgarh,Other  Rabi pulses,Bilaspur,2013,Rabi,296,43,0.15,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Other Kharif pulses,Bilaspur,2013,Kharif,257,93,0.36,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Other Kharif pulses,Bilaspur,2013,Rabi,730,273,0.37,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Potato,Bilaspur,2013,Kharif,14,99,7.07,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Potato,Bilaspur,2013,Rabi,340,2479,7.29,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Jute,Bilaspur,2013,Rabi,1804,793,0.44,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Rice,Bilaspur,2013,Kharif,219766,436557,1.99,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Safflower,Bilaspur,2013,Rabi,22,8,0.36,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Sannhamp,Bilaspur,2013,Whole Year,150,51,0.34,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Sesamum,Bilaspur,2013,Kharif,648,183,0.28,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Small millets,Bilaspur,2013,Kharif,1969,630,0.32,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Soyabean,Bilaspur,2013,Kharif,205,311,1.52,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Sugarcane,Bilaspur,2013,Whole Year,6,19,3.17,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Sunflower,Bilaspur,2013,Kharif,12,5,0.42,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Sweet potato,Bilaspur,2013,Whole Year,181,1177,6.5,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Urad,Bilaspur,2013,Kharif,1542,387,0.25,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Urad,Bilaspur,2013,Rabi,92,22,0.24,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Wheat,Bilaspur,2013,Rabi,8231,12401,1.51,5.291666667,21.47395833,119.71875,389.201373
Chhattisgarh,Arhar/Tur,Bilaspur,2014,Kharif,2188,1406,0.64,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Bajra,Bilaspur,2014,Whole Year,14,5,0.36,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Barley,Bilaspur,2014,Rabi,3,3,1,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Coriander,Bilaspur,2014,Whole Year,236,66,0.28,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Dry chillies,Bilaspur,2014,Whole Year,365,242,0.66,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Garlic,Bilaspur,2014,Whole Year,56,196,3.5,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Ginger,Bilaspur,2014,Whole Year,59,63,1.07,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Gram,Bilaspur,2014,Rabi,2589,2163,0.84,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Groundnut,Bilaspur,2014,Kharif,1012,1306,1.29,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Horse-gram,Bilaspur,2014,Kharif,739,261,0.35,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Jowar,Bilaspur,2014,Whole Year,350,219,0.63,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Jute,Bilaspur,2014,Kharif,74,0,0,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Khesari,Bilaspur,2014,Rabi,32992,24106,0.73,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Linseed,Bilaspur,2014,Rabi,1706,687,0.4,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Maize,Bilaspur,2014,Kharif,3016,5654,1.87,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Masoor,Bilaspur,2014,Rabi,376,126,0.34,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Moong(Green Gram),Bilaspur,2014,Kharif,72,18,0.25,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Moong(Green Gram),Bilaspur,2014,Rabi,31,7,0.23,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Niger seed,Bilaspur,2014,Kharif,320,0,0,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Onion,Bilaspur,2014,Whole Year,257,2063,8.03,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Other  Rabi pulses,Bilaspur,2014,Rabi,285,332,1.16,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Other Kharif pulses,Bilaspur,2014,Kharif,211,70,0.33,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Other Kharif pulses,Bilaspur,2014,Rabi,761,298,0.39,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Potato,Bilaspur,2014,Kharif,14,62,4.43,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Potato,Bilaspur,2014,Rabi,344,1890,5.49,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Jute,Bilaspur,2014,Rabi,1744,912,0.52,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Rice,Bilaspur,2014,Kharif,222487,459300,2.06,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Safflower,Bilaspur,2014,Rabi,23,49,2.13,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Sannhamp,Bilaspur,2014,Kharif,148,56,0.38,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Sesamum,Bilaspur,2014,Kharif,726,193,0.27,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Small millets,Bilaspur,2014,Kharif,1957,654,0.33,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Soyabean,Bilaspur,2014,Kharif,192,239,1.24,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Sugarcane,Bilaspur,2014,Whole Year,17,52,3.06,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Sunflower,Bilaspur,2014,Kharif,12,0,0,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Sweet potato,Bilaspur,2014,Whole Year,178,1157,6.5,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Urad,Bilaspur,2014,Kharif,1527,376,0.25,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Urad,Bilaspur,2014,Rabi,87,21,0.24,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Wheat,Bilaspur,2014,Rabi,8261,11953,1.45,5.222222222,21.23809524,101.3174603,368.9496568
Chhattisgarh,Arhar/Tur,Bilaspur,2015,Kharif,2236,1428,0.64,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Bajra,Bilaspur,2015,Kharif,15,6,0.4,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Barley,Bilaspur,2015,Rabi,1,1,1,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Coriander,Bilaspur,2015,Whole Year,11,3,0.27,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Dry chillies,Bilaspur,2015,Whole Year,558,267,0.48,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Ginger,Bilaspur,2015,Whole Year,61,77,1.26,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Gram,Bilaspur,2015,Rabi,2992,3314,1.11,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Groundnut,Bilaspur,2015,Kharif,1003,1295,1.29,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Horse-gram,Bilaspur,2015,Kharif,681,240,0.35,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Jowar,Bilaspur,2015,Whole Year,370,287,0.78,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Khesari,Bilaspur,2015,Rabi,28122,34747,1.24,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Linseed,Bilaspur,2015,Rabi,1765,683,0.39,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Maize,Bilaspur,2015,Kharif,3152,5738,1.82,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Masoor,Bilaspur,2015,Rabi,408,137,0.34,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Moong(Green Gram),Bilaspur,2015,Kharif,69,18,0.26,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Moong(Green Gram),Bilaspur,2015,Rabi,12,3,0.25,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Niger seed,Bilaspur,2015,Kharif,322,86,0.27,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Onion,Bilaspur,2015,Whole Year,255,2799,10.98,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Other  Rabi pulses,Bilaspur,2015,Rabi,318,43,0.14,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Other Kharif pulses,Bilaspur,2015,Kharif,367,124,0.34,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Other Kharif pulses,Bilaspur,2015,Rabi,659,258,0.39,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Potato,Bilaspur,2015,Kharif,2,14,7,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Potato,Bilaspur,2015,Rabi,266,1733,6.52,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Jute,Bilaspur,2015,Rabi,1803,818,0.45,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Rice,Bilaspur,2015,Kharif,227579,456491,2.01,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Sannhamp,Bilaspur,2015,Kharif,103,39,0.38,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Sesamum,Bilaspur,2015,Kharif,683,304,0.45,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Small millets,Bilaspur,2015,Kharif,1980,734,0.37,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Soyabean,Bilaspur,2015,Kharif,183,158,0.86,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Sugarcane,Bilaspur,2015,Whole Year,17,57,3.35,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Sunflower,Bilaspur,2015,Kharif,13,6,0.46,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Sweet potato,Bilaspur,2015,Whole Year,141,917,6.5,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Urad,Bilaspur,2015,Kharif,1545,400,0.26,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Urad,Bilaspur,2015,Rabi,81,21,0.26,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Wheat,Bilaspur,2015,Rabi,7693,12317,1.6,6.074074074,21.69135802,99.44444444,344.8764302
Chhattisgarh,Arhar/Tur,Durg,2005,Kharif,4973,2299,0.46,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Banana,Durg,2005,Whole Year,7,230,32.86,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Barley,Durg,2005,Rabi,3,3,1,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Castor seed,Durg,2005,Kharif,42,21,0.5,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Coriander,Durg,2005,Whole Year,1386,279,0.2,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Cotton(lint),Durg,2005,Kharif,396,609,1.54,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Dry chillies,Durg,2005,Whole Year,205,138,0.67,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Ginger,Durg,2005,Whole Year,49,57,1.16,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Gram,Durg,2005,Rabi,89615,45989,0.51,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Groundnut,Durg,2005,Kharif,520,823,1.58,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Horse-gram,Durg,2005,Kharif,669,221,0.33,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Jowar,Durg,2005,Kharif,44,16,0.36,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Khesari,Durg,2005,Rabi,151434,42394,0.28,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Linseed,Durg,2005,Rabi,18433,3098,0.17,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Maize,Durg,2005,Kharif,219,267,1.22,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Masoor,Durg,2005,Rabi,7899,1736,0.22,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Masoor,Durg,2005,Kharif,19,34,1.79,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Moong(Green Gram),Durg,2005,Kharif,200,51,0.26,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Moong(Green Gram),Durg,2005,Rabi,293,70,0.24,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Onion,Durg,2005,Whole Year,148,695,4.7,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Other Kharif pulses,Durg,2005,Kharif,3,1,0.33,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Jute,Durg,2005,Rabi,1036,241,0.23,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Potato,Durg,2005,Whole Year,25,142,5.68,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Ragi,Durg,2005,Kharif,20,5,0.25,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Jute,Durg,2005,Rabi,1496,498,0.33,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Rice,Durg,2005,Kharif,449635,633535,1.41,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Safflower,Durg,2005,Rabi,311,65,0.21,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Sannhamp,Durg,2005,Whole Year,24,8,0.33,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Sesamum,Durg,2005,Kharif,783,211,0.27,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Small millets,Durg,2005,Kharif,12540,2341,0.19,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Soyabean,Durg,2005,Kharif,11734,10056,0.86,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Sugarcane,Durg,2005,Whole Year,844,1519,1.8,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Sunflower,Durg,2005,Kharif,807,478,0.59,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Sweet potato,Durg,2005,Whole Year,29,185,6.38,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Turmeric,Durg,2005,Whole Year,2,2,1,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Urad,Durg,2005,Kharif,2588,733,0.28,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Urad,Durg,2005,Rabi,2006,370,0.18,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Wheat,Durg,2005,Rabi,19156,11590,0.61,24.25703518,25.59396985,133.839196,224.1859296
Chhattisgarh,Arhar/Tur,Durg,2006,Kharif,4670,2104,0.45,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Banana,Durg,2006,Whole Year,170,6079,35.76,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Barley,Durg,2006,Rabi,3,3,1,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Castor seed,Durg,2006,Kharif,39,14,0.36,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Coriander,Durg,2006,Whole Year,1184,331,0.28,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Cotton(lint),Durg,2006,Kharif,192,295,1.54,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Dry chillies,Durg,2006,Whole Year,175,56,0.32,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Garlic,Durg,2006,Whole Year,8,25,3.13,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Ginger,Durg,2006,Whole Year,27,31,1.15,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Gram,Durg,2006,Rabi,93241,76308,0.82,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Groundnut,Durg,2006,Kharif,574,880,1.53,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Horse-gram,Durg,2006,Kharif,689,232,0.34,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Horse-gram,Durg,2006,Rabi,155,47,0.3,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Jowar,Durg,2006,Kharif,67,50,0.75,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Khesari,Durg,2006,Rabi,150476,68474,0.46,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Linseed,Durg,2006,Rabi,17683,4052,0.23,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Maize,Durg,2006,Kharif,276,249,0.9,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Masoor,Durg,2006,Rabi,7493,3239,0.43,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Masoor,Durg,2006,Kharif,68,148,2.18,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Moong(Green Gram),Durg,2006,Kharif,285,62,0.22,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Moong(Green Gram),Durg,2006,Rabi,320,87,0.27,20.48218623,25.1291498,123.8906883,206.8906883
Chhattisgarh,Niger seed,Durg,2006,Kharif,1,0,0,20.48218623,25.1291498,123.8906883,206.8906883
